                  Time                  QLh                   IPL                   IBS                   Iohm                  Vexp                  L                     V                     ICD 
      0.17810000462229      0.15000000000000      0.17000000000000      0.00634202093352      0.16172996626695      1.59060874752058      0.64275669295805      1.20746838729774      0.00000000000000
      0.17820000462821      0.15000000000000      0.17000000000000      0.00634169031400      0.16173027012534      1.56350874591669      0.64276564714137      1.20743694345258      0.00000000000000
      0.17830000463412      0.15000000000000      0.17000000000000      0.00634137133602      0.16173057260152      1.53640874431279      0.64277436011179      1.20740610378165      0.00000000000000
      0.17840000464004      0.15000000000000      0.17000000000000      0.00634105002973      0.16173087296340      1.50930874270890      0.64278306003276      1.20737536260466      0.00000000000000
      0.17850000464596      0.15000000000000      0.17000000000000      0.00634070660453      0.16173117186941      1.48220874110501      0.64279170230621      1.20734555162229      0.00000000000000
      0.17860000465188      0.15000000000000      0.17000000000000      0.00634043244645      0.16173146878604      1.45510873950112      0.64280018312471      1.20731513403103      0.00000000000000
      0.17870000465780      0.15000000000000      0.17000000000000      0.00634010939393      0.16173176440901      1.42800873789723      0.64280871520707      1.20728484330465      0.00000000000000
      0.17880000466372      0.15000000000000      0.17000000000000      0.00633976014797      0.16173205832630      1.40090873629333      0.64281719695615      1.20725559411185      0.00000000000000
      0.17890000466963      0.15000000000000      0.17000000000000      0.00633947551250      0.16173235023078      1.37380873468944      0.64282553069260      1.20722533044539      0.00000000000000
      0.17900000467555      0.15000000000000      0.17000000000000      0.00633916992228      0.16173264132151      1.34670873308555      0.64283415099887      1.20719538403590      0.00000000000000
      0.17910000468147      0.15000000000000      0.17000000000000      0.00633884046692      0.16173293015359      1.31735861445967      0.64284264767015      1.20716591632976      0.00000000000000
      0.17920000468739      0.15000000000000      0.17000000000000      0.00633857154753      0.16173321758821      1.28775861270782      0.64285104885163      1.20713684725725      0.00000000000000
      0.17930000469331      0.15000000000000      0.17000000000000      0.00633824500255      0.16173350617881      1.25815861095596      0.64285934030543      1.20710615182800      0.00000000000000
      0.17940000469923      0.15000000000000      0.17000000000000      0.00633791030850      0.16173378980029      1.22855860920411      0.64286750562324      1.20707952062781      0.00000000000000
      0.17950000470515      0.15000000000000      0.17000000000000      0.00633761519566      0.16173407274160      1.19895860745226      0.64287570133878      1.20705009767091      0.00000000000000
      0.17960000471106      0.15000000000000      0.17000000000000      0.00633731950074      0.16173435356626      1.16935860570041      0.64288398628711      1.20702194811039      0.00000000000000
      0.17970000471698      0.15000000000000      0.17000000000000      0.00633702496998      0.16173463320283      1.13975860394855      0.64289211818365      1.20699379181134      0.00000000000000
      0.17980000472290      0.15000000000000      0.17000000000000      0.00633674091659      0.16173491078352      1.11015860219670      0.64290022618919      1.20696528759077      0.00000000000000
      0.17990000472882      0.15000000000000      0.17000000000000      0.00633644056506      0.16173518766019      1.08055860044485      0.64290808184290      1.20693674286658      0.00000000000000
      0.18000000473474      0.15000000000000      0.17000000000000      0.00633615127299      0.16173546203034      1.05095859869299      0.64291629469237      1.20690937645451      0.00000000000000
      0.18010000474066      0.15000000000000      0.17000000000000      0.00633618969005      0.15893002331696      1.07752155474090      0.64289116472896      1.18853781198736      0.00280513230370
      0.18020000474657      0.15000000000000      0.17000000000000      0.00633914140053      0.15434489038129      1.11032155668214      0.64296223203987      1.14630552370633      0.00738956252210
      0.18030000475249      0.15000000000000      0.17000000000000      0.00634398253169      0.15036741398470      1.14312155862338      0.64293600370814      1.09333160037623      0.01136605691456
      0.18040000475841      0.15000000000000      0.17000000000000      0.00634892960079      0.14668157659552      1.17592156056462      0.64282715830108      1.04798662896798      0.01505067782472
      0.18050000476433      0.15000000000000      0.17000000000000      0.00635361648165      0.14360511857978      1.20872156250587      0.64269106544388      1.00238761542984      0.01812557441837
      0.18060000477025      0.15000000000000      0.17000000000000      0.00635899894405      0.14083468000576      1.24152156444711      0.64269835625209      0.96380133804636      0.02089445502869
      0.18070000477617      0.15000000000000      0.17000000000000      0.00637204386294      0.13804399916250      1.27432156638835      0.64241254513395      0.92374962267542      0.02368278383360
      0.18080000478208      0.15000000000000      0.17000000000000      0.00637996825390      0.13482351992379      1.30712156832959      0.64187761087614      0.86369102454861      0.02689981369606
      0.18090000478800      0.15000000000000      0.17000000000000      0.00639110512566      0.13192738819297      1.33992157027083      0.64163241342865      0.82371226166553      0.02979264921689
      0.18100000479392      0.15000000000000      0.17000000000000      0.00640802260023      0.12963184420212      1.37272157221208      0.64158333978148      0.80305783234098      0.03208524028950
      0.18110000479984      0.15000000000000      0.17000000000000      0.00641599181108      0.12714422989318      1.36357933770379      0.64144204951209      0.77395599049262      0.03456998889287
      0.18120000480576      0.15000000000000      0.17000000000000      0.00642168975901      0.12496453939761      1.34977933688704      0.64129819331837      0.76438420888284      0.03674749469957
      0.18130000481168      0.15000000000000      0.17000000000000      0.00642982486170      0.12264592280340      1.33597933607030      0.64120035471714      0.73323142602394      0.03906281949999
      0.18140000481760      0.15000000000000      0.17000000000000      0.00642781669740      0.12041822634219      1.32217933525356      0.64109465343282      0.69642482266360      0.04128390051544
      0.18150000482351      0.15000000000000      0.17000000000000      0.00645656720735      0.11853593336455      1.30837933443682      0.64103472248880      0.65430771517554      0.04316097178763
      0.18160000482943      0.15000000000000      0.17000000000000      0.00646159052849      0.11642993186260      1.29457933362008      0.64107746310305      0.62574640874801      0.04526253733701
      0.18170000483535      0.15000000000000      0.17000000000000      0.00647327047773      0.11454477639719      1.28077933280333      0.64108536895693      0.60579837624211      0.04714300294845
      0.18180000484127      0.15000000000000      0.17000000000000      0.00648627930786      0.11253787097754      1.26697933198659      0.64101324487379      0.58158269917300      0.04914470406053
      0.18190000484719      0.15000000000000      0.17000000000000      0.00649936031550      0.11089898234314      1.25317933116985      0.64079196313975      0.56516707372017      0.05077859502699
      0.18200000485311      0.15000000000000      0.17000000000000      0.00651232374366      0.10901622364282      1.23937933035311      0.64061861288089      0.53764904709209      0.05265549340827
      0.18210000485902      0.15000000000000      0.17000000000000      0.00652654503938      0.10732462410436      1.21558879025040      0.64054506345991      0.51917400072128      0.05434120843593
      0.18220000486494      0.15000000000000      0.17000000000000      0.00653976283502      0.10534166833250      1.19068878877671      0.64045693650847      0.50311589428754      0.05631837599449
      0.18230000487086      0.15000000000000      0.17000000000000      0.00655366806313      0.10377384951206      1.16578878730302      0.64040771870168      0.48353690551457      0.05788076091006
      0.18240000487678      0.15000000000000      0.17000000000000      0.00656771648210      0.10230160963905      1.14088878582934      0.64029731091638      0.47394068615381      0.05934712835946
      0.18250000488270      0.15000000000000      0.17000000000000      0.00658042321447      0.10127749868431      1.11598878435565      0.64012544744001      0.46701773335800      0.06036537886745
      0.18260000488862      0.15000000000000      0.17000000000000      0.00659200944938      0.10012212095357      1.09108878288196      0.64002297450331      0.46533928372000      0.06151500075370
      0.18270000489453      0.15000000000000      0.17000000000000      0.00660405727103      0.09809604054540      1.06618878140828      0.63990456881573      0.44323079915668      0.06353437414846
